"","agem","agerace","age0","wm","wrace","wn","w0","eage","ew","em","er","erace","egender","ehr","en","ey","e0","mrace","m0","oage","ow","oe","om","or","orace","ogender","ohr","on","oy","rage","rw","rm","rrace","rgender","rhr","r0","race0","genderage","genderw","genderm","genderrace","genderhr","gendern","gender0","hrage","hrw","hrm","hrrace","hrn","hr0","nage","nm","nrace","n0","yage","yw","ym","yr","yrace","ygender","yhr","yn","y0","sigma_h_Sq","sigma_h","lp__"
"217",-0.0677809073641923,-0.00251048809259305,1.48468681807408,-0.0148530243754615,0.00773484969347971,-0.00130427421903773,1.16999762819141,-0.0142653873189297,0.00189966257692857,6.8040347707004e-05,0.000829808167550537,0.000900241075620093,-0.103833453247497,0.0302530939539916,0.00462219970366446,0.348589913751269,2.26939076939588,-0.0079113057531066,1.28482021805197,-0.00433296316281441,0.0225350736527805,0.00644161377436934,0.00156275750263065,-0.0153651482205581,-0.00104589118555347,0.0267125116779734,0.013105368418224,-0.00102093091827075,0.017725267715663,-0.0996758743174347,-0.00214241630991846,0.0208987914952457,-0.0137360220922143,-0.859966617816077,-0.0829031078139716,0.603244962429033,1.15803511342189,-0.135356238848563,0.033149815560619,-0.0314010731125333,0.0206966650493251,0.234818231663833,-0.00387908259519869,2.86328633276309,-0.0106933176287096,0.0418631095764927,-0.0696284112267549,-0.00180093137286032,-0.000576918884562879,-0.505868423169963,-0.000150028881264999,-0.00143067773170433,0.00389989401325222,3.57287006346637,0.248662382942064,-0.00583798683281362,-0.161863136426312,-0.839828990427794,0.0167335091390532,1.00073830477934,0.328784853092775,-0.00128193287694903,-4.97531500763962,0.895602967976326,0.946363021243078,5355958.17606837
"218",-0.0704701285450467,-0.00306039015208814,1.48538301943912,-0.0159283404102669,0.00769570396190846,-0.000865326690063938,1.18578711400103,-0.0133540749005627,0.00135010934565302,-0.00237005122311086,0.000612441993937973,0.000374696148481756,-0.110659576008952,0.0342703942852964,0.00474793454081403,0.348250892629129,2.26551940683072,-0.00656817260535253,1.34933069594709,-0.0042754164565057,0.0220056699579286,0.00685846496035441,0.00138682939407435,-0.0150312914033062,-0.00142986602083904,0.0270304963815989,0.00688786577596145,-0.00105080680662644,0.0195577930948928,-0.105287293359224,-0.00556255952296881,0.0193429813324539,-0.0128829563704257,-0.862929238574195,-0.0860610807264352,0.599620104419626,1.14509734968886,-0.147952567756964,0.0338294503753225,-0.0377688300461333,0.0149827676984406,0.246878610286984,-0.00326757561674802,2.90737136609823,-0.010456097629998,0.0391108836990415,-0.0706228127603421,0.00245030553078279,0.000366476392947353,-0.50432088494617,0.000159275265115941,-0.00208692074345134,0.00437831545476091,3.5688867781526,0.245119368133911,-0.0106281015259793,-0.136584311384301,-0.819277067515185,0.0180642170042078,0.992075904040281,0.320765723676432,-0.00154872763609899,-4.9937371031234,0.88773012922066,0.942194316062594,5355960.17317678
"219",-0.0690007672096377,-0.00111492895703987,1.48491438014734,-0.0148475335259956,0.00682349658259379,-0.000772816089559607,1.18368199521894,-0.0134377062672609,0.000877257151574153,-0.00219685587632556,0.00158918159822822,-0.000580193078152312,-0.116866058234051,0.0320672639087602,0.0046430479979136,0.348128595255867,2.26670542781211,-0.00623823062588033,1.30757241376175,-0.00450572013426874,0.0211534336919703,0.00649116598928666,0.0016754422274399,-0.0141697876884536,-0.000190350284132996,0.0275398144593572,0.00710633676485737,-0.000875281143116886,0.0202474505252712,-0.102900291877182,-0.00483238313585188,0.0206576366094956,-0.0114902615315981,-0.853380306689446,-0.0888111472085185,0.583772353222578,1.141532087839,-0.138063054307507,0.0311586686730973,-0.0268608223835147,0.00617121662733972,0.239522944390347,-0.00308165821753375,2.95523464751583,-0.0129550299291057,0.0417566866180563,-0.0714517142624453,-0.00019269410743342,-0.0024735645823427,-0.478977842616108,1.33558649353567e-05,-0.00146608291493015,0.00430103668634509,3.56901948407671,0.245258063125164,-0.0110207443779988,-0.142224622020769,-0.830682963942037,0.0205596891973353,1.0093900351447,0.307711534080335,-0.00226774813750184,-4.98520536064305,0.901875112260037,0.949671054765826,5355960.04487166
"220",-0.0689334404372831,-0.0012388429237967,1.48514473153081,-0.015223506171084,0.0081206886737716,-0.000981218010005237,1.16379544060511,-0.0132327258805496,0.00237258070816767,-0.00120042126667553,0.00147491028679468,0.000617501896343247,-0.116752728054598,0.0318989718565397,0.00422311945905591,0.348904424848299,2.26348927552656,-0.00644575524309071,1.28973444673244,-0.0037445663972085,0.0224482546724159,0.00681988450923638,0.00293823713995574,-0.0142163439231672,-0.00155644745745309,0.0255313242751859,0.00852819311775478,-0.000838677700738439,0.0197310676241734,-0.104487707108854,-0.00706877650335306,0.0203387979285944,-0.0122939522586819,-0.849954518876896,-0.0886374474312219,0.585064964945411,1.14326029796233,-0.145710187260141,0.0325895969879121,-0.0326659274295323,-0.00120588683352224,0.229207506585185,-0.00504323968409441,2.97129036938217,-0.0119280611756529,0.0375053361804848,-0.0730623833882298,0.00131920672688696,-0.00235414928471758,-0.476332766684096,-3.56772724878746e-05,-0.00126553196301371,0.00456203844600934,3.57455366647757,0.244897587325291,-0.00905304607837828,-0.157453915887301,-0.826923658481897,0.00891720655266278,1.01006468634127,0.328534252598598,0.000648885680275163,-4.9823330152119,0.901394092217374,0.949417764852425,5355964.4987391
"221",-0.0709289847004408,-0.00119930071385036,1.5000421976813,-0.0135711028738712,0.00612387116930941,-9.83081831443087e-05,1.16748364060712,-0.0150716146645122,0.00236912535584187,-0.000214079775123867,0.000655481020948496,-0.00122510713271238,-0.108854031485046,0.0316550422149551,0.00460680827023366,0.349162398608171,2.26803461536322,-0.00647316198880428,1.28430360636237,-0.0049045466295207,0.0217756750735446,0.00657083231650739,0.00129514920243942,-0.0134463197001626,0.000122706851390442,0.0205101127109899,0.00883914931780339,-0.00087725026759028,0.0204360530501888,-0.0994997765268905,-0.00529555734824336,0.0221299643298261,-0.0124544989306444,-0.865093558662347,-0.0882523281188122,0.587909574668757,1.14931485880175,-0.140294859623905,0.0328897084900868,-0.0307165085689742,0.00914975679682206,0.230309290171397,-0.00418157733585708,2.95373450996665,-0.0112559639855899,0.0427234950987118,-0.0715378810810918,-0.00249871231707797,0.0012227016700075,-0.476219364588037,-0.000121700284156277,-0.0012126133974378,0.00443863360238272,3.56748506280993,0.249104128383181,-0.0147922926210535,-0.147749200068741,-0.829038554971994,0.0349064439798891,1.01053078077998,0.327203770618408,-0.00268501208125891,-4.98903748819831,0.881264211616891,0.938756737188549,5355963.6248767
"222",-0.0706713208055855,-0.00429309600476843,1.48942661037506,-0.0134606450550252,0.00699337620661994,-0.000147905142782526,1.1734128948954,-0.012216087753601,0.00133534780276565,-0.00250500648484134,-0.000531142142689796,0.000411006317853895,-0.109196895550394,0.0287014397809765,0.00436186166564962,0.349338359770915,2.267994457827,-0.00650345850388031,1.31928839945845,-0.00479799226495294,0.0226207243064153,0.00682887368243087,0.00201645270433424,-0.0152888827279871,-0.000357584798214569,0.0190246271103433,0.0103764882321945,-0.000603156270965849,0.0165875586756976,-0.102536569429342,-0.00513930244465748,0.0234721348195956,-0.011313714251693,-0.860656107571791,-0.0889287614604321,0.616530724263116,1.14550708150064,-0.151757151687247,0.0335198628037752,-0.020382613295498,0.0162646755247406,0.247115549171452,-0.00372074535503658,2.96143742146323,-0.0107930166361331,0.0420711884636218,-0.0706967018761904,-6.62248222013798e-05,6.23946668831995e-05,-0.472909755252072,-0.000162404263782984,-0.00204928235643937,0.00428990725214471,3.56800070318123,0.237827671869522,-0.00688309807211953,-0.150075875546189,-0.82088402533311,0.00380210818233943,1.01104268012288,0.325864720317606,-0.00155953418151222,-4.9884215529423,0.886254846058456,0.94141109301859,5355963.87372127
"223",-0.069830360170666,-0.00255583988132462,1.48907586766094,-0.0132800549790002,0.00721444298772927,-0.000846481978868608,1.18903092421284,-0.0133473037974639,0.00105207085169685,-0.00323836784988406,-0.000483710815121271,-0.000575445786610291,-0.107100416993069,0.0307716132966336,0.00447672913638443,0.349064785412033,2.26446714440848,-0.00381708261708176,1.31620388477137,-0.00438198148977471,0.0216851934360934,0.00666559856670718,0.00139726673327762,-0.016680706282774,-0.00168720359817531,0.0213125781473724,0.0090699336976854,-0.00101981434011051,0.0168600237534488,-0.102519520606942,-0.00711217008894825,0.0200884436359938,-0.0112874461520396,-0.871625060790491,-0.0881438709373391,0.627543368452485,1.14114461650965,-0.142322782765169,0.0290446740108804,-0.0284280915884148,0.00978468536621745,0.244548125238093,-0.00124074783199522,2.95309805850353,-0.0143057240919476,0.0431318736013976,-0.0690926405246396,-0.00235232047618697,-0.000733051645608029,-0.485757998766308,-0.000140510769546712,-0.00144808517297705,0.00456875715344578,3.56923189728966,0.249870809809357,-0.0143853333694081,-0.152814079247565,-0.833870603593455,0.0276937684583831,1.02341071915304,0.331142526884583,-0.00118842400596307,-4.98850756198878,0.903998404295076,0.950788306772373,5355968.40509151
"224",-0.0719862571442089,-0.00257912177466943,1.50245958355878,-0.0180898077174384,0.00643280183548758,-0.00102306369937445,1.16836171776882,-0.0142530070969988,0.0034910228571244,-0.000235100065730095,-0.00305082996022977,4.86514754396531e-05,-0.110186040502007,0.0289840887737773,0.00441552015443457,0.351366920754192,2.27088308481705,-0.00396885767373788,1.31530800084532,-0.00492820682119118,0.0217386088374605,0.00586503532661163,0.0017124374982559,-0.0134656533389574,-0.00132456730828079,0.0253847747577415,0.0112525199527759,-0.00101030478700875,0.0178413031419895,-0.105299620459939,-0.00770648963385949,0.0196838572028995,-0.0156162150614881,-0.868052074560785,-0.0831299634312294,0.627422250737554,1.13241562792932,-0.149876086574787,0.0216793377215932,-0.0436889554728881,0.012024904925974,0.256515552101116,-0.00378598574716271,2.94457560760017,-0.0116258890562727,0.0416235195981582,-0.0679790990485628,-0.00304894190337765,-0.000211983432627243,-0.494326194833429,6.25753506224129e-05,-0.00123571106970803,0.00471586117847412,3.57304322646502,0.247970355535806,-0.010632680232309,-0.149237534721283,-0.843253408729451,0.0222620302277718,1.03363930534307,0.330210384570606,-0.000472398795744721,-4.98579578101236,0.905515679515598,0.951585876059328,5355961.47196326
"225",-0.0702702071321158,-0.00265118263964444,1.50617843161138,-0.0149619606712227,0.00683547566204033,-0.00132518309820927,1.16636367637719,-0.014939786019222,0.00286797092788239,-0.000177896095120874,-0.00468269849129209,-0.000816011764431482,-0.108551821604256,0.0313220259548032,0.00386028758398119,0.346282918282941,2.26658273119695,-0.00721231518863285,1.30409302405648,-0.00415134955132109,0.021674092151659,0.00663189665600045,0.00121168072793697,-0.0136712444931877,0.000212906994519613,0.0237195536076734,0.0080457674312401,-0.00074491219988323,0.0174326687608107,-0.104393313830833,-0.00650958514071948,0.0208404713265366,-0.0150620311904422,-0.867080253290787,-0.0865421949785817,0.647707482349216,1.18103975932819,-0.144661056572483,0.031699003837133,-0.0314939271635102,-0.00188318066350028,0.243818452134348,-0.00324932288555648,2.92557764182892,-0.0110421901671958,0.0408576787842009,-0.0682828539707974,0.00204602489298757,-0.000796622887100454,-0.486339197616757,-0.000168729340677747,-0.0016087007906956,0.00395431194139917,3.57724252907248,0.245895394066145,-0.00764685173273036,-0.158115173001148,-0.837593425800966,0.0268590212718355,1.04880220658958,0.316799045153342,0.00135049846837065,-4.9760090733398,0.886484670305301,0.941533148808527,5355966.14934529
"226",-0.0686080768964838,0.000136042634623005,1.48200240287444,-0.0157825508351733,0.0082613367725559,-0.00103108331346811,1.17401708361186,-0.0142113833773949,0.00192900017545574,-0.00150266732562472,0.00139564759612524,0.000486143948572922,-0.119415229847401,0.0296382426098503,0.00393816547660364,0.345538957876191,2.26502299889044,-0.00560119626844254,1.29283146059651,-0.00390584747176404,0.0224944249330786,0.00660961208895721,0.00316119451599781,-0.0138708321042768,-0.000320360278647811,0.0256760441364311,0.0110215863504708,-0.000666135809810799,0.0189560419883528,-0.10059358866455,-0.00695863556533503,0.0226534345131646,-0.0119441248104207,-0.848624763995193,-0.0893236545603607,0.584720214706497,1.12604200152186,-0.144878624332983,0.026061509926332,-0.0214886793021867,0.010309947555462,0.23815733286563,-0.00276671739651971,2.99515973308688,-0.0128890762324028,0.0408196555566752,-0.068651345533035,0.00150902367828398,-0.00188250782307891,-0.477463917503971,0.000128556982955126,-0.00149765966659905,0.00438728765646005,3.57361324597535,0.249438221753104,-0.0114833296439698,-0.15800711590893,-0.834827557323177,0.009967299622589,1.03240025716485,0.314239261125301,0.00031912552893061,-4.93617705003766,0.886963643688027,0.941787472675246,5355970.01021947
"227",-0.0718478796032303,-0.0026527304343013,1.47901222554911,-0.012346810111984,0.0045201693761366,-0.000982013451567794,1.17453697174046,-0.0118794886581408,0.00214038470749399,0.000122653188701944,0.00192159705034608,0.00150380718937435,-0.113346728188326,0.0304186136063412,0.00408210576760572,0.345469889591307,2.26475799796935,-0.00674848829459707,1.28646329850794,-0.00520368560525582,0.021964511909692,0.00673684380385625,0.000457114068721256,-0.0145387871235503,0.000530166440062869,0.0197094168787058,0.00881247604729763,-0.000626780901288833,0.0165066137399939,-0.101471871860501,-0.00730038074147387,0.020158192433211,-0.0139477379721535,-0.873114042425019,-0.0858970096490521,0.583697907948738,1.12381669088179,-0.143403562511132,0.0271191397522692,-0.0226179470294716,0.0160571832896859,0.241634810294085,-0.00546778373265447,3.00127714210729,-0.0144110416612504,0.0392854512875331,-0.0712810914777158,-0.00433361286876487,0.000883203996234262,-0.478681565806372,-0.000228910984711817,-0.00129755065173489,0.00458749429556067,3.57484578300473,0.246285747343024,-0.00668650926802006,-0.161117727889939,-0.821347484189514,0.0230432492101437,1.03246481335214,0.315243225658904,0.0015458256375393,-4.93647796850198,0.897879460992605,0.947565016762757,5355962.64915588
"228",-0.0699197453082532,-0.00270915189343714,1.49725781077588,-0.0122576554819239,0.00363342533910639,-0.000919985400927005,1.17468789375307,-0.0127755857041763,0.00237543110931165,-0.00062793215278059,0.00152831004340861,0.000128358919899134,-0.116600550496219,0.0315730686523974,0.00394246501606645,0.345681711442222,2.26427740252452,-0.00435079097330615,1.28870051806415,-0.00488599401464543,0.0215711129081683,0.00693698578066166,0.00217321332083273,-0.014445350852648,-0.000711430548155652,0.0265044842343448,0.00995555901418448,-0.000858841640908261,0.0180507606066199,-0.102339777851009,-0.00694491850738665,0.0244854357293079,-0.0125180890547999,-0.854630507092523,-0.0839666484895229,0.587462392097657,1.13127024931228,-0.145791245307197,0.026827034255151,-0.0123547069616189,0.0152245315274828,0.229478480248431,-0.00363414638487709,2.96945424037553,-0.0108844890932194,0.039452910038603,-0.0724570775704231,0.00383340110428285,-0.000346924305478092,-0.497396441585026,-0.000410909839652897,-0.00203254871915414,0.00488939355004139,3.57651978585258,0.23814634170433,-0.00927637503834369,-0.149520951623807,-0.839371605281041,0.0181362805462061,1.02274640022562,0.339115543485919,0.00202779731019343,-4.95094710397106,0.889833294759426,0.943309755467114,5355967.76283584
"229",-0.0699567362270789,-0.00563726377622787,1.45422032059151,-0.0124057372067038,0.00727340692291714,-0.000690490747643553,1.17476895900297,-0.0137076908599815,0.00182667201338237,-0.0015762334716954,-0.00256189249009617,0.000302335359608512,-0.11375960197299,0.0307685287367824,0.00424337937230211,0.346338976782494,2.26565227383143,-0.00624145158820076,1.30113752972574,-0.00374032361302252,0.02251421906758,0.00670908403249269,0.000565834061350642,-0.0144609818457847,-0.000681284502495689,0.0255440772839789,0.0104776806023405,-0.000799592297376466,0.018473647513174,-0.101856573447301,-0.00662897514996075,0.0204033073007301,-0.0139645252995014,-0.851156805432309,-0.0857037513103264,0.624603910175622,1.14783535878917,-0.127869929095213,0.0268011454876577,-0.0386036713489861,0.0114016886366217,0.266747583609145,-0.00651681646534181,2.9388995530448,-0.0152967500585666,0.0417262941128647,-0.0734669060593094,-0.00283016686783368,-0.000341096267444407,-0.512545522480363,0.00047909047962413,-0.00119158303316081,0.00449403823405413,3.57509443541756,0.24541122066229,-0.0097352644931261,-0.153879920784746,-0.810384676640959,0.0229855268755517,1.03341524483842,0.325971767491245,-0.00197343287245439,-4.94803791476741,0.893062133067888,0.945019646921633,5355965.25149373
"230",-0.0695026760818789,0.000417540112726926,1.46153272274534,-0.0158209558521057,0.00647715667760614,-0.000453990122179895,1.16306116449729,-0.0110591721994009,0.00256655047172275,-0.00100115945560436,-0.0013004722432347,-0.00185295222559444,-0.112679672264164,0.0300135444194248,0.0046091063108427,0.345640434958152,2.2670462135049,-0.00233189655264973,1.29603359443315,-0.00543256318114354,0.0225964421838526,0.00659900362917782,0.00184742252874824,-0.0158199089431487,0.00012326968661136,0.0279309045761926,0.0104783700982428,-0.0010005884751344,0.0192853138678142,-0.102074525128368,-0.00629002299688971,0.0211622115010367,-0.0123132168866929,-0.868242004934046,-0.0808665738773099,0.628208067565395,1.14598919712006,-0.136253807979683,0.0326445893222422,-0.0367330029221947,0.0110206760962527,0.272465797184109,-5.02830488525391e-05,2.94061641586454,-0.0145715587571216,0.0406042467665993,-0.0667242082667467,-0.00305466674044296,-0.000909821876681088,-0.517206523070648,2.93253631913306e-05,-0.00113243375026058,0.0041965366786604,3.56555170634973,0.244736445551676,-0.0121830241679874,-0.150584797789063,-0.845232511327141,0.0256275815157337,1.03723026909158,0.326255765127079,-0.00140483295019776,-4.94984493185876,0.892640756952333,0.944796674926586,5355963.82389925
"231",-0.0696943676727305,-0.00612761260898043,1.45821598933467,-0.0114660271903085,0.00435046358599152,-0.00153445598317221,1.17853583920288,-0.0138862150689428,0.00273427210095899,-0.0018579219657727,-0.00278051233092601,-0.00101036806878284,-0.115572214483354,0.0308695087519189,0.00410363024311052,0.346849461381709,2.26627390986509,-0.00525150224053627,1.30337578812539,-0.00375800990904472,0.0221955655417754,0.00650399788023352,0.00168235769911213,-0.0150147335560724,-0.00103488529785505,0.0216635038795999,0.00966328317164181,-0.000833827522322084,0.0154793301207717,-0.103115724093091,-0.0108098642411936,0.0208454018834624,-0.0143295209188132,-0.850237210351072,-0.0796317653873712,0.636737161816897,1.18365979094059,-0.139762122910937,0.0139756765602281,-0.0331527624005195,0.0105495056269747,0.259024885091365,-0.00331465168265013,2.97651861144761,-0.0129897617198194,0.0363347075549832,-0.0675949609453095,-0.00190340248088093,-0.000816941078143408,-0.517486335002735,0.000681874653695978,-0.0016665998584159,0.00426477319132754,3.57460030632028,0.249653472302964,-0.00564920203186781,-0.150033751366346,-0.84038188289134,0.0235642829689206,1.0299571143398,0.335097095289697,0.00184491073763834,-4.94961489021585,0.894098867329102,0.945568013063631,5355958.46059733
"232",-0.0687983353991947,-0.00422062799989347,1.49361450458717,-0.0169961289664228,0.0105187789046688,-9.13166864624579e-05,1.19239926682829,-0.014728497195046,0.000269282637144093,-0.00146725014038523,-0.0016525620040642,0.000285190807820027,-0.115298177993622,0.0343418026138784,0.00437550432268318,0.349347211206032,2.26138385050253,-0.00968301824672763,1.28880968775687,-0.00399954695202634,0.0220330551869881,0.00670456948873899,0.00246806522522537,-0.0137973831318007,-0.000867952590489865,0.0301672786476473,0.0104170759110181,-0.000921277681747496,0.0161016137949644,-0.103557430625778,-0.00710893362672983,0.0231777262743995,-0.0143483775762758,-0.849602342134057,-0.0816284006582533,0.616677585395334,1.12123612160787,-0.150362356384683,0.0305570133810072,-0.0170316595817544,0.00636969963589373,0.245813870216028,-0.00479232438810121,2.92323676656082,-0.0133885169371353,0.0433370521651799,-0.0692656598648217,-0.00154799473953844,-0.00110815337393943,-0.541345493095483,8.0408098738616e-05,-0.0013364618530314,0.00516527123972768,3.56872397948745,0.252422571893939,-0.00546923791085541,-0.155435219017213,-0.820312891675777,0.0128373132695853,1.03435231964103,0.313040492359515,-0.000952537251093935,-4.975388901475,0.888543893394851,0.942626062335882,5355959.85465774
"233",-0.0699324895085335,-0.00412636849596218,1.46624136718638,-0.0152534910542146,0.0101361562814415,-0.000437005642717677,1.16986398627459,-0.0136662212773919,0.00237816754856172,-0.00179563363235442,-0.00144009918279533,-1.05934167320593e-05,-0.116998146667012,0.0334979050349675,0.00394570640867338,0.352013063482231,2.26624990744591,-0.00974850285492925,1.28863468531038,-0.00372787839211395,0.0216614478168457,0.00720378214981635,0.00242073948092432,-0.0144827877559396,-0.00177491718278582,0.0296876858530692,0.0100241382527561,-0.000855916519639928,0.018418598595305,-0.101875985504352,-0.00516588987636672,0.0215473094413812,-0.0156332269807932,-0.850824148308215,-0.0904458307309811,0.624270349261983,1.16227553751877,-0.132561320902451,0.0336940065104494,-0.0273459223369339,0.00498669746716598,0.244931288491969,-0.00299559092123571,2.94974756928457,-0.0114738866514495,0.0403077107600691,-0.0638129704600877,-0.00204248076178259,-0.00171857653511237,-0.507527744758863,0.000192787344424722,-0.000914419877597771,0.00445913414614119,3.57315824347794,0.244642387027122,-0.00209218046518227,-0.169626023232019,-0.845666538559231,0.0128568469572225,1.04611737159915,0.322723183211524,-0.00217229991030113,-4.98165158304242,0.880876099877999,0.938549998603164,5355950.99523581
"234",-0.069384290324679,-0.00236856402100349,1.4604678852442,-0.0139962316737906,0.00918172040937859,-0.000361572735173921,1.17347111733809,-0.0114332402762149,0.00125713766805789,-0.00115779982218637,-0.00259904435601473,-0.0019622564487339,-0.109872818588203,0.0327396366986157,0.00417913622700067,0.348451197485238,2.26688764542846,-0.00588648856603899,1.28751588108524,-0.00464454209928275,0.0227874523901869,0.00687371006703181,0.00190686330758666,-0.0146933223245033,-0.000442492227854255,0.0209312682375463,0.0103260770486205,-0.00101039310018091,0.0150763556117778,-0.100501281362467,-0.00521937945295185,0.0242738892660695,-0.0138916735210906,-0.864771578664054,-0.0873140492410535,0.62407019680881,1.15659398227437,-0.134428514040898,0.0257050179987944,-0.0286793950307281,0.0112455621991093,0.241085617865719,-0.00390971444943721,2.95640238265845,-0.0153699406028273,0.0392734995897208,-0.0647174174465043,-0.00554699131579302,-0.000560211394048962,-0.503571716102406,-0.000173780742796861,-0.00130482471501474,0.00431062351142838,3.57441265413255,0.237197278322233,-0.00599169359457956,-0.170833804383368,-0.814864481169993,0.0210792154443695,1.04704559744421,0.329713234818333,-0.00201469867519172,-4.98342280518784,0.889992212193402,0.943393985667389,5355958.454492
"235",-0.0696061521884565,-0.00304775605423523,1.51099668029948,-0.0145650749207038,0.0069093743021064,-0.00049882234660848,1.17640193464275,-0.0155786853215047,0.00149652000206576,-0.00182620770229299,-0.00146229695351815,0.000569963821813646,-0.109028984029369,0.0298194194159888,0.00395271318137192,0.348485362313414,2.26638519739462,-0.00873003865116795,1.30923515161284,-0.00329843560112387,0.022028985023994,0.00682613611394379,0.00166117453442365,-0.0149202203320006,-0.000906186702234033,0.0203241482846278,0.009136542874192,-0.00110517492389277,0.0135375507523098,-0.101328379565151,-0.00501620293048124,0.0201816077520682,-0.0100107865525917,-0.855433495415427,-0.0845198701693752,0.619419271798712,1.15512892341594,-0.139548119065632,0.0247397412635792,-0.0226105844854349,0.023143536451411,0.25285218716074,-0.00323774162861845,2.9253154867234,-0.0120955277444184,0.0420703793969268,-0.0740224686930752,-0.00287377543345892,-0.000506683357627979,-0.494896636160143,-0.000385880708831621,-0.00162640628840597,0.00393374886416935,3.57493604561705,0.2467190991046,-0.00855329999345937,-0.153450504094233,-0.811016784795386,0.0127585089917448,1.04281122260309,0.326433236518536,-0.00287546569080673,-4.97026368163118,0.890286906403025,0.94355016104234,5355963.00435415
"236",-0.0697951828809392,-0.00231880610478886,1.49789442965309,-0.013270251477222,0.00729350970153864,-0.000433940690651239,1.17407458608197,-0.0146082367225076,0.00187023006470843,0.000297712352800363,-0.000114959724998517,-0.00139275793047155,-0.113983873855525,0.0309785276841356,0.00396962919928761,0.34446264751431,2.26966073901865,-0.00827283793382421,1.28358920056707,-0.00370102940311261,0.0218204526626106,0.00644283966223006,0.0018493334857067,-0.0143119842696716,-0.00113606067896451,0.0263404618385157,0.009276486495027,-0.000598956036337525,0.018539668734166,-0.103470501154681,-0.00827435928084267,0.0240976028498193,-0.0108340621884268,-0.84068696353062,-0.0816598445527875,0.607761396338723,1.16035818614352,-0.147290578166191,0.0328998477690173,-0.0246286899220242,0.0140962070365772,0.245555188606686,-0.00370352377175543,2.91484063540589,-0.0113025877790193,0.040246520439713,-0.0711055476832351,0.000807383401658197,0.000487586831228444,-0.492759814991045,-0.000115532871008005,-0.0017741835036646,0.00449500585981597,3.5723492736044,0.238873124708255,-0.0131124522898438,-0.156755284161946,-0.854756634672916,0.0151980088975329,1.04426340380446,0.309427826960961,-0.000292575961059557,-4.96487004763546,0.901100251547164,0.949263004412984,5355961.42501329
"237",-0.0715549524032905,-0.00256782075591779,1.49113178636868,-0.0144099968257701,0.00504592695380059,-0.000384646814569113,1.16616452184498,-0.0142140188421831,0.00320973071949727,-0.000745533375265129,-0.0041961369111492,0.00086271739887321,-0.112292904195967,0.0320876947066725,0.00436648532287635,0.350538644602736,2.27100942217111,-0.00557865321231537,1.32741424000424,-0.00478436146381364,0.0224513479138694,0.00630710106256139,0.000888278775257446,-0.0143168742435639,0.000365443273855364,0.0245307865698935,0.00864306741981239,-0.00115199648453057,0.0215949717350228,-0.105378666025673,-0.00636990434019857,0.0200635093024293,-0.0156973696857859,-0.844091990487494,-0.0817252721480529,0.640289265571246,1.1421838805187,-0.143871099984069,0.018342172074788,-0.0295186502084416,0.0113324487621735,0.238475682717367,-0.00371146589391509,2.92582229035598,-0.0146560851883028,0.0406584559122453,-0.0674802426004658,-0.00384060118447415,-0.000448080218201133,-0.497555042556205,0.000144108724456171,-0.00203042928282489,0.00433739889334407,3.57128436419582,0.244256305372842,-0.0130258227925162,-0.155166939905491,-0.806304327147992,0.0126208007498952,1.04181995520165,0.318069833316165,-0.000509106492183492,-4.99643115410246,0.887263213156244,0.94194650227932,5355960.05107155
"238",-0.0719966128748557,-0.00113374689209135,1.48347120632747,-0.0157554562805209,0.00483273824317574,-0.00102264989936037,1.17323138168442,-0.0128525427522153,0.00369385057793211,-0.00339370311541732,-0.00294903537082636,0.000917259660486269,-0.108806209424716,0.0293798351158487,0.00406011775113868,0.351703895517928,2.26366775716114,-0.00670192948396845,1.32135955128485,-0.00480968843107088,0.0222290502890209,0.00708669385115681,0.00137150290836242,-0.0155466911509104,-0.000978917353971423,0.0280368457517198,0.0095497900627037,-0.000659904380415645,0.0154893553744018,-0.102179544889378,-0.0110769106426314,0.0185666033977917,-0.00980992070832098,-0.87251063114109,-0.0886232057713597,0.636528530376229,1.15303066035003,-0.148776228644564,0.0169602898494924,-0.0270261647260163,0.0175130710999066,0.250925620844416,0.00054014116765417,2.91230791868428,-0.0106870193389518,0.0362834309261201,-0.0667716463842181,-0.000573117851908588,-0.00119656012512129,-0.478104300624713,3.67645344442037e-05,-0.00102648830639261,0.00392470038498534,3.57038119063627,0.237799121331642,-0.0128049462848755,-0.151375404880304,-0.808620231132279,0.0105101491759256,1.04629290139347,0.341912759369198,0.000448338650587177,-5.00578775190334,0.898703401561614,0.947999684367887,5355960.70611842
