age,workclass,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,label
2,5.0,10.0,5.0,13.0,0.0,4,1,-0.04299746171692559,39,0
1,0.0,13.0,2.0,6.0,1.0,4,1,-0.7371047431103495,39,0
4,5.0,10.0,9.0,7.0,1.0,4,0,1.5876555982459266,39,0
4,5.0,8.0,5.0,4.0,2.0,4,1,-0.1835096398031285,39,0
8,5.0,11.0,5.0,8.0,2.0,4,0,-0.18172732794514473,39,0
4,3.0,8.0,3.0,6.0,0.0,4,1,-0.6554325153607765,39,0
4,6.0,12.0,8.0,6.0,1.0,4,1,0.8634908391583886,39,0
1,4.0,7.0,6.0,7.0,4.0,4,1,-0.659630858844183,39,0
4,5.0,6.0,5.0,7.0,0.0,4,1,1.7733575097139835,39,1
2,3.0,10.0,2.0,12.0,1.0,4,1,-0.7068302110051876,39,0
3,3.0,11.0,4.0,4.0,0.0,4,1,-0.13992313981211596,39,0
6,6.0,10.0,4.0,8.0,2.0,2,1,0.5896561687861059,0,0
4,7.0,10.0,4.0,10.0,1.0,4,1,-0.2957234785913525,39,0
1,5.0,9.0,5.0,8.0,1.0,4,1,-1.1427580503470371,39,0
2,3.0,13.0,1.0,6.0,1.0,4,0,-1.9476049161915883,39,0
4,4.0,13.0,4.0,7.0,1.0,4,0,-0.09675376861607853,39,0
5,2.0,12.0,7.0,7.0,1.0,4,1,0.645078087235158,27,1
3,2.0,7.0,3.0,2.0,1.0,1,0,-0.12107904566618077,39,0
4,3.0,10.0,4.0,8.0,0.0,4,1,-1.6324272306755592,39,0
2,5.0,12.0,1.0,7.0,4.0,4,0,-0.20131129993915248,39,0
1,2.0,12.0,6.0,2.0,0.0,4,1,1.3817546356561934,2,1
3,5.0,7.0,2.0,8.0,0.0,4,1,-1.649453437100682,39,0
6,2.0,5.0,1.0,6.0,2.0,4,0,-3.5691086795770977,39,0
2,2.0,14.0,3.0,4.0,0.0,4,1,-0.07295476268570728,39,0
3,2.0,16.0,4.0,10.0,2.0,4,1,-0.4923553023666355,39,0
1,4.0,14.0,3.0,4.0,3.0,4,1,-0.11082943789784755,39,0
4,5.0,8.0,3.0,11.0,1.0,4,1,0.6107207459555057,2,0
1,1.0,10.0,4.0,4.0,2.0,4,1,0.6200189618741225,39,0
4,3.0,8.0,1.0,4.0,1.0,4,1,1.5996930135610077,39,1
5,3.0,9.0,1.0,2.0,2.0,2,1,0.6086891341971321,39,0
1,5.0,13.0,4.0,8.0,2.0,4,0,0.34971281061306414,39,0
3,5.0,8.0,3.0,9.0,1.0,4,1,-0.022418198665230094,39,0
4,7.0,8.0,4.0,3.0,2.0,4,1,0.6900298608940705,39,0
2,3.0,9.0,1.0,5.0,4.0,2,0,-0.04270617909869551,39,0
2,8.0,14.0,4.0,11.0,0.0,0,0,-0.41633869883787133,39,0
1,3.0,5.0,2.0,7.0,0.0,4,1,0.05182825786888123,39,0
2,3.0,13.0,7.0,6.0,0.0,4,1,-0.4870719119064701,39,0
1,4.0,11.0,7.0,11.0,1.0,4,1,0.8121546890451952,39,0
4,6.0,8.0,1.0,6.0,3.0,4,0,-1.796783226237538,39,0
1,4.0,11.0,4.0,10.0,6.0,4,0,-0.8219187009295712,39,0
3,6.0,11.0,8.0,3.0,1.0,4,1,1.714302400339971,39,0
1,3.0,10.0,6.0,4.0,0.0,4,1,0.1855472617708765,0,0
4,4.0,13.0,4.0,4.0,1.0,4,1,0.6679384489687799,39,0
6,6.0,12.0,3.0,5.0,1.0,4,1,2.4887615522161832,39,1
2,4.0,4.0,3.0,8.0,3.0,4,1,-0.07917958901448152,39,0
4,2.0,9.0,5.0,6.0,1.0,4,1,-1.0995867778793065,39,0
3,7.0,12.0,3.0,7.0,0.0,4,1,-0.04987872352807898,26,1
4,2.0,4.0,3.0,4.0,2.0,4,1,0.36059552601464234,39,0
5,1.0,12.0,3.0,3.0,0.0,4,1,0.6151597956701136,39,0
4,8.0,10.0,3.0,8.0,1.0,4,1,-0.028462784058889662,39,0
2,3.0,9.0,0.0,4.0,4.0,2,1,-0.9028925275630495,40,0
3,5.0,11.0,3.0,7.0,4.0,4,0,0.09020517557185975,39,0
1,2.0,9.0,5.0,3.0,2.0,4,1,-0.7016218684460194,39,0
1,1.0,13.0,6.0,4.0,0.0,4,1,0.1308003267870949,39,0
3,4.0,15.0,4.0,11.0,1.0,4,1,1.9393178673384068,39,1
1,6.0,8.0,3.0,3.0,2.0,4,0,-0.30042765945565864,39,0
1,6.0,13.0,7.0,11.0,1.0,4,1,1.529674738702876,39,0
3,6.0,10.0,2.0,10.0,6.0,4,0,-2.1224103858621723,39,0
4,2.0,4.0,3.0,4.0,0.0,4,1,-0.3382911387971449,39,0
1,3.0,16.0,5.0,5.0,0.0,4,1,2.1224596262767292,39,0
1,6.0,7.0,4.0,7.0,12.0,4,0,0.0033446407546027235,39,0
4,3.0,16.0,3.0,5.0,2.0,2,1,0.0403107343459565,39,1
4,4.0,8.0,3.0,3.0,0.0,4,1,-0.7152722904328925,39,1
2,9.0,11.0,5.0,11.0,0.0,4,1,-0.23548525713542862,39,0
1,5.0,10.0,6.0,10.0,2.0,4,1,-0.37971206700942917,35,0
1,2.0,13.0,2.0,7.0,1.0,2,1,-1.5806085407081456,39,1
2,5.0,12.0,6.0,12.0,4.0,4,0,-0.37844640809790286,39,0
1,1.0,10.0,2.0,7.0,0.0,4,1,0.5546742038277681,39,1
3,2.0,15.0,4.0,6.0,0.0,2,1,0.10731274242883268,39,0
2,7.0,10.0,6.0,6.0,1.0,4,1,0.6659838043483293,39,0
2,2.0,6.0,6.0,3.0,2.0,2,1,1.880172957071106,39,0
3,4.0,14.0,3.0,5.0,0.0,4,1,0.8963611566953824,39,1
3,4.0,7.0,5.0,12.0,6.0,4,0,0.09778068365343506,39,0
7,4.0,12.0,8.0,4.0,1.0,2,0,0.8747534390416385,35,0
3,4.0,10.0,5.0,6.0,2.0,4,1,0.05365169193218555,0,0
3,1.0,5.0,3.0,5.0,0.0,4,1,0.5443413989550934,6,0
2,6.0,7.0,1.0,12.0,0.0,4,1,0.47199459574972985,39,0
3,5.0,6.0,3.0,9.0,3.0,4,0,-1.2230444988566886,39,0
3,10.0,5.0,5.0,16.0,5.0,4,0,0.7369605713362242,39,0
3,5.0,11.0,1.0,6.0,0.0,2,1,1.2125497460421515,39,1
4,4.0,11.0,8.0,7.0,1.0,4,1,0.5686839017321788,39,0
2,4.0,10.0,6.0,7.0,0.0,4,1,-0.40678824317056833,26,0
3,6.0,8.0,6.0,10.0,5.0,4,0,0.06358248973874858,39,0
4,7.0,15.0,10.0,11.0,0.0,4,1,0.11850354944211716,39,0
5,4.0,9.0,5.0,7.0,1.0,2,1,-0.1677461309482533,39,0
5,9.0,7.0,7.0,12.0,1.0,4,1,2.2950980264041227,39,0
5,2.0,10.0,2.0,5.0,0.0,4,1,1.639193578086739,39,0
5,6.0,11.0,3.0,7.0,1.0,4,1,-0.5647885765817346,39,0
3,4.0,15.0,1.0,7.0,0.0,4,1,-0.0674149377520522,26,0
3,4.0,11.0,3.0,7.0,3.0,4,0,-1.5578516404859886,39,0
5,4.0,11.0,3.0,5.0,1.0,4,1,0.5718633911146895,39,0
3,3.0,10.0,3.0,6.0,1.0,4,1,-0.009160302760897049,39,0
3,7.0,9.0,2.0,8.0,1.0,2,1,-1.2443648458946934,39,1
2,6.0,5.0,2.0,3.0,0.0,1,1,0.9786929510272351,39,0
1,3.0,3.0,4.0,6.0,7.0,4,0,-0.3659431262086502,39,0
3,4.0,11.0,1.0,4.0,2.0,4,1,-0.16597293227932142,39,1
6,3.0,15.0,5.0,4.0,4.0,1,0,-0.44736502459738364,39,0
2,6.0,4.0,6.0,8.0,2.0,4,0,0.21256359400704206,39,0
1,3.0,12.0,6.0,8.0,0.0,4,1,-0.36789915857746236,39,0
3,3.0,5.0,3.0,7.0,1.0,1,1,0.9159236608917587,39,0
2,3.0,10.0,6.0,4.0,0.0,4,1,0.052840375588819787,39,0
1,4.0,9.0,2.0,5.0,2.0,4,1,-1.3557691126462992,39,0
2,8.0,10.0,3.0,6.0,2.0,4,1,1.5432461348636486,39,0
5,2.0,7.0,4.0,3.0,2.0,4,0,-0.3572361342421079,39,0
3,2.0,4.0,6.0,7.0,0.0,4,1,-0.5569914604015815,39,0
6,9.0,10.0,2.0,9.0,1.0,4,1,0.3973690387657954,36,0
6,4.0,13.0,5.0,5.0,0.0,2,0,-0.9474155476755155,39,0
5,8.0,11.0,2.0,7.0,1.0,2,1,1.9740458385320245,2,0
1,7.0,12.0,6.0,8.0,2.0,4,0,0.23668404299387436,39,0
2,4.0,12.0,2.0,7.0,1.0,4,1,0.619554566456191,39,0
3,8.0,15.0,7.0,5.0,0.0,4,1,0.8970552174265681,39,0
5,5.0,13.0,1.0,10.0,2.0,4,0,1.0144377894995324,39,0
6,5.0,9.0,4.0,5.0,1.0,4,1,0.32799421018002123,39,0
7,5.0,13.0,8.0,10.0,1.0,4,1,-0.44867534552191357,39,0
4,4.0,9.0,8.0,7.0,1.0,2,0,0.7983602579672882,39,0
7,4.0,10.0,2.0,5.0,3.0,4,0,0.08354004823614478,39,0
3,6.0,13.0,3.0,8.0,2.0,4,1,1.5602378270068324,39,0
2,7.0,12.0,3.0,10.0,1.0,4,1,-0.39931836512108093,39,0
2,8.0,12.0,4.0,8.0,1.0,4,1,-0.5626756207625763,39,1
1,3.0,10.0,2.0,4.0,4.0,2,0,-1.2801304648151823,39,0
2,1.0,13.0,6.0,0.0,4.0,4,0,-1.4244455256835589,39,0
5,7.0,7.0,1.0,8.0,1.0,4,1,1.4170532956479407,39,0
4,3.0,11.0,3.0,8.0,0.0,4,1,1.1987585993867764,39,1
4,5.0,6.0,2.0,4.0,0.0,4,1,-1.3765175262663016,26,0
7,3.0,14.0,2.0,6.0,0.0,3,1,0.43736645519717554,39,1
1,4.0,9.0,5.0,6.0,1.0,4,1,1.1737386480921257,39,0
3,3.0,15.0,5.0,7.0,0.0,4,1,1.1158480117197669,39,0
2,4.0,13.0,7.0,5.0,1.0,4,1,1.5783042346853775,1,0
1,1.0,10.0,2.0,5.0,2.0,4,0,-0.9132368220185307,39,0
3,0.0,9.0,1.0,2.0,2.0,4,1,0.8638057686882739,39,0
1,4.0,12.0,4.0,10.0,2.0,4,1,-0.8217058700958992,39,0
4,5.0,9.0,3.0,7.0,2.0,2,1,-1.011715239049442,39,0
3,4.0,8.0,4.0,14.0,1.0,4,1,0.9863195523238655,39,0
6,3.0,11.0,4.0,10.0,1.0,2,0,0.9885086154825715,39,0
2,2.0,15.0,1.0,2.0,3.0,4,0,-1.1489296263278912,39,1
6,6.0,7.0,4.0,7.0,1.0,4,1,0.6290761229711609,39,0
2,4.0,9.0,1.0,9.0,2.0,2,0,-0.6008950322470471,39,0
1,1.0,8.0,5.0,4.0,3.0,4,1,-0.17149046276086244,39,0
3,5.0,17.0,6.0,12.0,3.0,4,1,-0.5355412325395218,39,1
5,6.0,9.0,4.0,10.0,2.0,4,1,1.0623131089204008,39,0
1,2.0,3.0,3.0,2.0,4.0,4,1,-0.16577006637459596,39,0
3,7.0,12.0,2.0,7.0,0.0,2,1,-0.23765243721380835,39,1
4,2.0,7.0,5.0,8.0,1.0,4,1,0.3256152009041779,39,0
6,3.0,7.0,3.0,3.0,1.0,4,1,-1.5026676262335366,39,0
2,6.0,10.0,4.0,17.0,1.0,4,1,-0.09504150594352237,39,0
5,3.0,10.0,3.0,9.0,2.0,4,0,-1.030160247210496,39,0
6,4.0,10.0,5.0,9.0,2.0,4,0,1.8168308325560674,39,0
2,3.0,10.0,7.0,10.0,0.0,4,1,0.7665232725477165,39,0
4,4.0,10.0,6.0,8.0,1.0,4,0,0.33614925373265503,39,1
3,4.0,13.0,4.0,15.0,2.0,2,1,0.029799027996110894,39,1
4,6.0,6.0,6.0,6.0,1.0,4,1,-0.449432530806794,39,0
3,4.0,10.0,4.0,6.0,7.0,4,0,1.2101105048982195,39,1
5,7.0,9.0,2.0,12.0,0.0,4,1,0.9378877500010544,39,0
4,0.0,6.0,3.0,3.0,5.0,4,0,2.1868806881651444,39,0
3,3.0,8.0,5.0,6.0,4.0,4,0,-0.8214567484899746,39,0
1,4.0,3.0,2.0,5.0,7.0,4,0,-1.480349000984353,39,0
4,2.0,6.0,1.0,2.0,0.0,4,0,-1.463513486595685,39,0
3,2.0,14.0,6.0,9.0,0.0,0,1,2.1933738584354274,29,1
1,3.0,6.0,2.0,7.0,3.0,4,1,0.4499998120326166,39,0
1,2.0,7.0,6.0,5.0,0.0,2,1,0.21733554985660192,39,0
1,6.0,6.0,4.0,8.0,1.0,4,1,-0.18712327260021572,39,0
1,4.0,8.0,3.0,4.0,1.0,4,1,1.292624604783722,39,0
1,4.0,7.0,3.0,7.0,2.0,4,1,0.935347486806458,39,1
2,3.0,14.0,4.0,8.0,1.0,4,1,-0.898306805393527,39,0
3,4.0,10.0,3.0,4.0,3.0,4,0,-0.4724887056409334,39,0
1,6.0,9.0,3.0,6.0,6.0,4,0,1.0044000574597494,39,0
1,4.0,6.0,3.0,9.0,0.0,4,1,0.7347764507984669,39,0
2,1.0,14.0,3.0,3.0,5.0,4,0,1.0483197913709803,39,0
2,6.0,6.0,8.0,5.0,2.0,4,1,2.1825609354358924,39,0
7,4.0,10.0,4.0,9.0,0.0,3,1,-0.8570365940250243,39,1
1,4.0,8.0,2.0,5.0,0.0,4,1,0.12344474400583871,39,0
2,1.0,14.0,1.0,2.0,2.0,4,0,0.36171765346601537,39,1
4,3.0,12.0,7.0,5.0,1.0,4,1,0.7103076287456946,39,0
4,4.0,11.0,5.0,4.0,0.0,4,1,-0.10769055077018341,39,0
4,5.0,8.0,5.0,6.0,0.0,4,1,-1.3943449205982583,39,0
4,2.0,10.0,2.0,7.0,4.0,1,0,-1.6779635960007018,39,0
3,2.0,8.0,1.0,6.0,1.0,4,1,-0.454738956896752,39,0
1,5.0,11.0,4.0,11.0,2.0,4,0,-0.9957006074902414,39,0
6,6.0,16.0,2.0,8.0,0.0,4,1,0.136076568057879,39,1
3,3.0,14.0,5.0,6.0,0.0,4,1,1.733215299448443,39,1
4,5.0,7.0,3.0,8.0,2.0,4,1,1.907254249914149,39,0
2,5.0,13.0,4.0,7.0,2.0,4,0,-2.5596298269546023,39,0
4,2.0,5.0,2.0,5.0,1.0,2,1,0.5313285093538236,39,0
5,6.0,9.0,4.0,8.0,0.0,4,1,-0.9174215365612421,39,1
2,2.0,11.0,3.0,6.0,0.0,4,0,-1.523104354396787,39,0
3,4.0,14.0,1.0,11.0,1.0,4,0,0.15314031796511893,39,1
4,4.0,7.0,4.0,4.0,3.0,4,0,-1.2606828186603818,39,1
2,5.0,15.0,3.0,10.0,2.0,4,1,-1.4142459452068217,39,1
1,2.0,10.0,4.0,7.0,0.0,4,1,0.12370212545382829,39,0
3,8.0,10.0,4.0,15.0,3.0,4,1,-1.2998124405188178,39,0
1,2.0,5.0,2.0,5.0,0.0,4,1,-0.31168728004135493,39,0
3,4.0,11.0,4.0,4.0,2.0,4,1,0.3432795794972986,39,1
1,1.0,9.0,5.0,5.0,0.0,4,1,-0.41713157446351434,39,0
2,9.0,8.0,5.0,8.0,0.0,4,1,0.8142102523453156,39,0
1,6.0,7.0,2.0,6.0,6.0,4,0,0.1297249656462114,39,0
1,4.0,5.0,4.0,4.0,1.0,2,0,-1.5818612858006984,39,0
4,7.0,13.0,5.0,7.0,0.0,4,1,1.8642781065136451,39,1
3,4.0,19.0,5.0,7.0,0.0,4,1,0.2799768819595975,39,1
1,7.0,11.0,3.0,9.0,1.0,4,1,-0.6657420222372257,39,0
4,3.0,10.0,3.0,10.0,0.0,4,1,1.1549606620610513,39,0
3,4.0,12.0,4.0,8.0,1.0,1,1,-1.0506003654550808,39,1
4,5.0,10.0,4.0,10.0,1.0,4,1,-1.481809995482251,39,0
1,12.0,16.0,10.0,14.0,5.0,4,0,1.7424148742280263,39,0
2,2.0,11.0,3.0,6.0,0.0,4,1,-0.09408490373081385,23,0
2,4.0,12.0,8.0,6.0,0.0,4,1,1.194112984726381,39,0
5,4.0,13.0,4.0,8.0,4.0,4,1,1.3905603795979542,39,0
6,3.0,8.0,4.0,6.0,3.0,4,0,-0.3724380844161096,39,1
3,3.0,6.0,2.0,1.0,0.0,4,1,0.7487652783942484,30,1
3,4.0,5.0,4.0,5.0,2.0,4,0,-0.010576578614905574,39,0
5,4.0,7.0,4.0,4.0,0.0,4,1,-0.9509397214595916,39,0
3,5.0,11.0,2.0,9.0,1.0,4,1,0.9011725802203434,39,0
4,2.0,9.0,5.0,4.0,1.0,4,1,0.6386891346165499,39,0
4,4.0,7.0,6.0,7.0,0.0,4,1,0.0021704279758640588,39,0
2,4.0,9.0,2.0,4.0,1.0,4,1,2.4223981208160885,39,0
5,4.0,6.0,7.0,6.0,2.0,4,0,-0.3490266222475973,39,0
5,3.0,12.0,2.0,4.0,1.0,4,0,-0.40372407200130483,39,0
3,4.0,13.0,8.0,4.0,1.0,4,1,0.12246953835264149,39,0
1,6.0,9.0,4.0,8.0,0.0,2,1,0.4359456380443539,39,0
4,3.0,8.0,1.0,5.0,1.0,4,1,-0.32674169965507804,39,0
3,3.0,8.0,5.0,4.0,0.0,4,0,-0.33727903553709543,39,0
5,2.0,11.0,3.0,4.0,3.0,2,0,-1.4640503737670538,39,1
5,5.0,6.0,4.0,7.0,1.0,4,1,0.2919764201476297,39,0
2,6.0,12.0,1.0,11.0,1.0,4,1,-0.5201744653932594,39,0
5,1.0,8.0,5.0,3.0,0.0,2,1,0.793044918924144,39,0
2,3.0,13.0,3.0,11.0,3.0,4,0,1.6536572503942353,39,0
1,4.0,7.0,0.0,5.0,3.0,4,0,-0.9335418098713281,11,0
7,4.0,12.0,9.0,9.0,0.0,4,1,1.871297585654903,39,0
5,4.0,9.0,7.0,11.0,3.0,2,0,2.232756625046215,39,0
5,6.0,9.0,1.0,7.0,0.0,4,1,-1.2052138137392403,39,0
6,3.0,12.0,4.0,11.0,1.0,4,1,-0.10539314136652189,39,1
1,4.0,8.0,1.0,6.0,0.0,4,1,0.6529671698592947,39,0
2,4.0,7.0,1.0,8.0,1.0,4,1,0.3767996604910585,27,0
1,4.0,13.0,3.0,6.0,4.0,4,0,0.29858696161320886,39,0
5,2.0,9.0,3.0,4.0,1.0,4,1,0.635601251866552,39,0
2,3.0,17.0,7.0,6.0,0.0,2,1,-0.6335110541509996,39,0
2,7.0,10.0,2.0,6.0,2.0,4,1,1.8311721565832382,39,0
2,5.0,11.0,6.0,4.0,1.0,4,1,-0.5613840903067493,39,0
1,5.0,8.0,2.0,8.0,2.0,4,1,-1.2703075096699161,39,0
2,5.0,11.0,2.0,10.0,1.0,4,1,-0.5450622361940993,39,0
3,2.0,9.0,3.0,7.0,1.0,4,1,-2.2728172081112556,39,0
3,2.0,12.0,4.0,5.0,0.0,1,1,-0.9530239976935393,39,0
2,2.0,10.0,2.0,3.0,1.0,4,1,-0.5944378689034175,39,0
2,5.0,9.0,3.0,5.0,1.0,4,0,-0.3431941993126327,39,0
2,4.0,6.0,4.0,3.0,2.0,4,0,-1.3077018756803618,39,0
3,2.0,9.0,4.0,0.0,3.0,4,0,-1.3149105382299702,39,0
4,2.0,15.0,5.0,8.0,0.0,4,1,2.1185092635023515,39,1
6,2.0,5.0,2.0,5.0,0.0,4,1,-0.740959286108257,39,0
3,1.0,15.0,9.0,5.0,0.0,0,1,0.16181152539827243,39,0
1,4.0,8.0,9.0,7.0,0.0,4,1,0.24578604791113495,39,0
1,2.0,10.0,2.0,4.0,5.0,4,0,0.47053599990334605,39,0
3,8.0,13.0,3.0,8.0,1.0,4,0,-0.6945092643982778,39,0
6,2.0,15.0,4.0,4.0,0.0,4,1,-0.7934716695065666,39,1
1,3.0,8.0,3.0,5.0,1.0,4,1,0.34101470524374067,39,0
1,3.0,7.0,8.0,9.0,0.0,4,1,-1.5537822638519172,39,0
4,3.0,5.0,6.0,6.0,1.0,4,1,-0.7471331141481349,39,0
5,3.0,5.0,1.0,3.0,0.0,4,1,-1.0239832847986547,39,0
6,4.0,16.0,3.0,9.0,0.0,4,1,0.8598286291178554,39,1
5,2.0,10.0,2.0,8.0,0.0,1,0,0.18512175786797636,39,0
2,6.0,8.0,0.0,7.0,0.0,4,1,-0.5918880064326111,39,0
1,2.0,2.0,2.0,4.0,2.0,4,1,-0.6507567501115471,39,0
6,3.0,5.0,6.0,4.0,1.0,4,1,1.064336089627579,39,0
4,5.0,10.0,2.0,12.0,1.0,4,1,1.080258413031778,39,0
3,2.0,7.0,6.0,2.0,0.0,4,1,1.650749732036464,39,0
6,4.0,9.0,3.0,4.0,0.0,4,1,-2.247887719657238,39,0
5,4.0,16.0,3.0,3.0,2.0,4,0,0.6367638692471256,39,0
2,1.0,7.0,7.0,2.0,2.0,4,1,0.864518776019676,39,0
3,3.0,13.0,7.0,8.0,1.0,4,1,1.6141321600106497,39,0
2,0.0,11.0,1.0,5.0,6.0,4,0,-0.8703817164161367,30,1
2,3.0,8.0,1.0,6.0,0.0,2,1,-1.1217889906183205,39,0
5,6.0,9.0,2.0,9.0,3.0,4,1,-0.30208679580035436,39,0
2,4.0,10.0,4.0,5.0,1.0,2,0,-1.5416735374779147,39,0
4,1.0,7.0,4.0,1.0,1.0,4,1,1.2041556241704738,39,0
4,4.0,11.0,4.0,10.0,2.0,4,1,0.09535909725719072,39,0
2,2.0,5.0,2.0,5.0,4.0,2,0,0.27564378550241175,39,0
3,2.0,16.0,2.0,5.0,1.0,4,1,-0.09993482018344857,6,1
1,6.0,8.0,2.0,8.0,2.0,1,0,-1.3968818870787845,39,0
1,4.0,8.0,5.0,6.0,2.0,4,1,0.3442217257613703,39,0
5,4.0,11.0,4.0,3.0,3.0,4,0,-0.38513523190436616,39,0
3,3.0,10.0,4.0,6.0,2.0,4,1,1.866317779881823,39,1
1,4.0,10.0,4.0,4.0,0.0,4,1,-1.1544534104063784,23,0
2,3.0,8.0,6.0,12.0,3.0,4,0,-1.0263636647013485,39,0
5,2.0,11.0,3.0,8.0,1.0,4,1,0.20973161073865482,39,1
1,4.0,13.0,2.0,6.0,0.0,4,1,-1.0998729711773896,39,0
2,1.0,8.0,7.0,5.0,3.0,4,0,1.3751882597491238,39,0
2,2.0,8.0,0.0,4.0,0.0,4,1,0.4209047179422226,39,0
6,5.0,13.0,5.0,4.0,3.0,4,0,1.4967140725741057,39,1
2,7.0,14.0,5.0,10.0,0.0,4,1,-0.004054097878721352,39,1
7,3.0,10.0,6.0,8.0,2.0,4,1,1.1844278369347903,26,0
1,1.0,18.0,1.0,10.0,4.0,4,0,-0.28515207648900387,39,1
1,1.0,10.0,7.0,7.0,2.0,4,1,-0.43915178191737425,39,0
6,1.0,10.0,2.0,9.0,0.0,4,1,0.4802275351778681,39,0
2,3.0,13.0,5.0,3.0,6.0,4,0,-1.929405502391347,39,0
1,1.0,7.0,4.0,3.0,2.0,4,0,-2.2611403630971374,39,0
4,5.0,10.0,6.0,6.0,0.0,4,1,0.38106679190556036,39,0
2,3.0,9.0,6.0,6.0,1.0,4,1,0.35875694947932457,39,0
4,4.0,8.0,4.0,3.0,2.0,4,0,-1.2281238781649568,39,0
3,5.0,10.0,7.0,11.0,3.0,4,0,0.32597555125666333,39,0
1,6.0,9.0,4.0,8.0,3.0,4,1,-0.20075186108304993,26,1
4,9.0,10.0,3.0,16.0,1.0,4,1,-0.9122079513070556,4,0
4,5.0,11.0,6.0,6.0,0.0,4,1,0.1091780360719137,39,0
1,1.0,8.0,8.0,6.0,9.0,4,0,0.36097742876345373,39,0
1,3.0,7.0,4.0,5.0,5.0,4,0,-1.0223790730366507,39,0
2,4.0,8.0,4.0,9.0,2.0,4,1,1.154355020138078,39,0
7,2.0,6.0,2.0,1.0,1.0,4,0,-1.259496352229307,39,0
4,2.0,7.0,4.0,7.0,0.0,4,1,-0.46342137719459037,39,0
7,2.0,14.0,4.0,8.0,1.0,4,0,-0.9734173394844947,39,1
5,2.0,9.0,4.0,4.0,0.0,2,1,2.1394824176413367,26,1
2,4.0,14.0,4.0,14.0,4.0,2,0,-2.098419938261322,39,0
7,5.0,12.0,5.0,10.0,0.0,4,1,0.6364356934284732,39,1
3,2.0,9.0,2.0,3.0,3.0,4,0,-0.49692499603416995,39,0
3,5.0,11.0,2.0,10.0,4.0,4,0,-1.5928652305942457,39,0
7,6.0,15.0,2.0,5.0,0.0,4,1,1.504606570573106,39,1
4,4.0,8.0,2.0,11.0,1.0,4,1,-0.8243264323712722,39,0
1,3.0,6.0,2.0,8.0,8.0,0,0,-1.3232106942275315,34,0
8,5.0,10.0,5.0,7.0,0.0,4,0,0.5290243668781116,39,0
4,3.0,9.0,2.0,6.0,3.0,4,1,-1.2154034745057354,39,0
3,6.0,11.0,6.0,8.0,0.0,2,1,0.24781488103829444,39,0
5,0.0,4.0,5.0,4.0,0.0,4,1,1.1144282879566232,39,0
6,7.0,10.0,4.0,5.0,2.0,4,1,1.2583601254991148,39,1
2,4.0,6.0,4.0,4.0,1.0,4,0,-0.9189453520185469,39,0
2,5.0,11.0,5.0,9.0,0.0,4,1,-0.08097919534454665,39,0
3,4.0,9.0,3.0,9.0,1.0,4,0,-1.935858029960901,39,0
7,2.0,15.0,5.0,5.0,0.0,4,1,0.672567072891755,39,1
2,3.0,13.0,1.0,3.0,6.0,4,0,-1.8483662367451943,39,0
5,3.0,10.0,6.0,8.0,4.0,4,0,0.7421200759946045,39,0
3,4.0,14.0,7.0,5.0,0.0,4,1,-0.0697456390152682,39,0
3,4.0,13.0,3.0,12.0,1.0,4,1,-0.236592932209295,39,1
4,2.0,10.0,2.0,7.0,1.0,4,1,-0.5603187116997159,39,0
4,2.0,8.0,4.0,3.0,0.0,1,1,1.3109401323246608,2,1
2,2.0,14.0,5.0,3.0,1.0,4,1,1.5897827921063654,39,0
4,3.0,12.0,4.0,4.0,0.0,4,1,0.7789109424756785,39,0
1,3.0,10.0,5.0,6.0,2.0,4,1,0.6759509552660992,39,0
1,2.0,12.0,1.0,1.0,2.0,4,0,-2.677152605217041,39,0
3,5.0,15.0,2.0,7.0,3.0,4,0,-1.5664183786105768,39,1
6,3.0,12.0,2.0,5.0,2.0,4,0,-0.3402963852978245,39,0
1,1.0,5.0,1.0,4.0,1.0,2,1,-1.4987037991868404,39,0
2,3.0,7.0,4.0,4.0,6.0,4,0,0.041339697341919945,35,0
4,3.0,11.0,4.0,4.0,6.0,4,0,0.2457366838468604,39,0
1,6.0,6.0,3.0,8.0,1.0,4,1,0.5608011169689893,39,0
2,5.0,7.0,4.0,7.0,3.0,4,1,0.6863268409922663,39,0
3,1.0,7.0,2.0,5.0,0.0,4,0,-0.6593157622535164,39,0
4,4.0,8.0,3.0,5.0,3.0,4,0,-0.1581906676476393,39,0
2,2.0,6.0,4.0,4.0,0.0,4,1,0.1216502672711263,26,1
4,5.0,15.0,3.0,9.0,1.0,4,0,-0.20349912706195636,39,1
2,5.0,15.0,3.0,11.0,2.0,2,1,0.4714895904035818,39,0
4,2.0,15.0,4.0,4.0,1.0,4,0,-0.7859677491334269,39,1
1,2.0,15.0,6.0,7.0,4.0,2,0,0.037312897467572714,39,0
5,4.0,8.0,2.0,5.0,0.0,4,1,1.0449517517690976,39,0
3,2.0,8.0,8.0,9.0,1.0,4,1,-1.414075010606926,39,0
6,7.0,10.0,5.0,12.0,1.0,4,1,-0.12760960983915515,39,0
5,3.0,12.0,5.0,5.0,0.0,2,1,-1.9472138223152207,39,0
2,5.0,13.0,3.0,7.0,5.0,4,0,-0.7179998337556754,39,0
2,3.0,9.0,3.0,5.0,4.0,4,0,-1.8161986589619956,39,0
3,5.0,17.0,4.0,1.0,3.0,4,0,-0.21769134005848112,39,0
