race,sex,LSAT,UGPA,label
7,1,32.0,3.24877980165906,1
7,1,38.0,3.343867492317441,1
7,1,44.0,2.7121690426135725,1
7,1,28.0,3.439809928459193,1
7,0,31.0,3.2617408488157573,0
7,1,33.0,3.1483921462785776,1
7,0,38.0,3.6538996911818646,1
7,0,33.0,3.568755611737919,1
7,1,26.0,3.3414867103743795,1
7,1,39.0,3.7715875985343255,1
1,0,34.0,2.0443030564916334,0
7,0,32.0,2.773998975252768,1
7,1,40.0,3.4883298174159454,1
7,0,41.0,2.733686846317063,1
7,1,40.0,3.058235380452035,1
7,0,35.0,3.333617023101624,1
7,1,43.0,2.9682589277874043,1
7,1,26.0,3.327505614756124,1
7,1,27.0,3.6355594249948053,1
7,0,34.0,3.8561631688725635,0
7,1,25.0,3.375999954654652,1
4,1,28.0,2.8621058499688417,1
7,0,40.0,4.063684470557881,1
7,1,46.0,2.946282534391669,1
7,1,32.0,3.6575576850785616,1
7,0,45.0,3.533335672113574,1
7,1,43.0,4.1984001759633935,1
7,1,35.0,3.4519783512432225,1
7,1,45.0,3.007626344039494,1
7,1,33.0,2.7979805749943916,1
7,1,32.0,3.901425013425156,1
7,0,32.0,3.4973191355199185,1
4,1,25.0,3.1936287030601953,1
7,0,26.0,3.996748806575347,1
7,1,43.0,3.3106030272847367,1
7,1,49.0,2.9883755199192192,1
7,0,30.0,3.0103175030994374,1
7,1,37.0,2.9264364476098406,1
7,1,26.0,2.9044259023901673,1
7,0,39.0,3.997576204457013,1
7,0,37.0,2.7811360581244333,1
7,1,38.0,3.362229550867494,1
7,0,41.0,3.587131779077683,0
7,1,35.0,2.1096405041309017,1
7,1,37.0,2.5750816616232854,1
7,1,39.0,3.4482561342234863,1
7,0,32.0,2.2124807034986085,1
7,0,39.0,3.4798451342301844,1
7,0,37.0,2.8122570997633116,1
7,1,37.0,2.583697192187567,1
7,0,32.0,3.2145867365864325,1
7,1,30.0,3.2281563378541396,1
3,0,30.0,3.2775025347141162,1
7,0,47.0,3.1757167109801308,1
7,0,41.0,3.1509360178138475,1
7,1,41.0,3.7528124848360433,1
2,0,37.0,3.438831754818021,0
1,1,33.0,2.110622436808208,0
7,1,40.0,2.783629244808739,1
7,1,38.0,2.895920487047298,1
2,1,39.0,2.767358439104466,0
7,1,37.0,3.8290268125976956,1
7,1,35.0,3.4908311201989353,1
7,1,31.0,2.441993439870873,1
7,1,38.0,3.7614443105610063,1
7,1,38.0,3.082558252982664,1
7,1,33.0,3.9798297321587266,0
7,1,49.0,2.837501396952982,1
7,1,41.0,3.3118117277916785,1
7,1,31.0,3.0775221487536326,1
7,1,33.0,3.0475370196741234,1
4,1,38.0,2.96266821352187,1
7,0,43.0,3.0407099660196137,1
5,1,37.0,2.9337339920550347,1
7,0,23.0,3.118852540359546,1
7,0,46.0,3.0408869326997023,1
7,0,34.0,3.9305139507491416,1
7,1,48.0,2.98335526535804,1
2,1,38.0,2.294344971143961,1
7,0,36.0,2.34298311090289,1
7,0,39.0,3.216738675038953,0
2,0,25.0,3.583964939658302,0
7,1,49.0,3.5906294520318345,1
5,1,42.0,2.3942575786115805,1
7,1,28.0,3.4797233355635546,1
4,1,43.0,3.2739211041359226,1
7,1,42.0,2.63874553314219,1
7,0,37.0,3.7256675105346218,1
7,0,37.0,3.4235333714693343,1
7,1,44.0,3.1643684604536175,1
7,1,41.0,3.245873707749209,1
7,0,30.0,4.353610319539348,1
7,1,35.0,2.4363242073878038,1
7,1,42.0,3.3490436200559457,1
1,1,38.0,2.9064206483497252,1
7,1,30.0,2.959920065020483,1
7,0,36.0,2.8121945097616816,1
7,0,47.0,3.5435986449636334,1
7,0,36.0,3.596263464354837,0
7,1,35.0,2.7801226246262973,1
7,1,35.0,3.7486112827317406,1
7,1,42.0,3.0048532688909697,1
7,1,30.0,3.2773772874012455,1
7,0,46.0,3.601547203378103,1
7,1,37.0,2.8411881620833555,1
7,0,44.0,2.910423823668504,0
7,1,30.0,3.539369904979128,1
7,1,38.0,3.0643666177476847,1
7,0,34.0,3.215534892006093,1
7,1,32.0,3.032582677100871,0
7,0,48.0,3.579271604288164,1
3,0,38.0,2.4768196035276024,1
7,1,32.0,3.749886808084903,0
7,1,38.0,2.6766490688992977,1
7,1,27.0,2.89079537550899,1
7,1,28.0,2.9859512396274366,1
4,1,37.0,2.59687716933973,1
7,1,34.0,2.75665122309217,1
7,0,27.0,2.551405619602292,1
7,1,40.0,2.8458498255586946,1
7,0,50.0,3.825430940310177,1
7,1,34.0,3.5564934595136517,1
3,0,33.0,3.5919538552072567,1
7,1,26.0,3.607801628921079,1
7,1,31.0,3.3432916410535847,1
5,1,38.0,2.8306223049800816,1
7,1,35.0,3.352925010278808,1
7,0,29.0,3.4623093356903336,0
2,1,39.0,2.7143956762899957,0
7,1,27.0,3.347091276897723,1
7,1,42.0,3.054037935803795,1
7,0,29.0,2.8905079249291807,0
7,1,39.0,2.7317576692824264,1
7,0,37.0,3.539905595407288,1
1,0,29.0,2.838488287946211,1
7,1,28.0,3.0471407845919662,1
3,1,37.0,3.6572373570188175,1
7,0,29.0,3.187209452554598,1
7,1,31.0,2.4132742545205637,1
7,1,33.0,3.686192275952092,1
7,1,34.0,3.110234603394376,1
7,1,42.0,3.295163724909748,1
7,0,42.0,3.5490566247348543,1
7,1,31.0,3.0505419033694032,1
7,1,42.0,3.3166553068605653,1
7,0,34.0,3.1224413885092464,1
7,1,40.0,3.563884255637707,1
7,1,32.0,3.556689293865292,1
7,1,46.0,3.1665510956782468,1
7,0,37.0,3.50027889225446,1
4,1,26.0,2.981611600717872,1
7,0,29.0,3.256070123023525,1
7,0,38.0,4.095376717187274,1
7,0,31.0,3.639442732520172,1
7,1,39.0,3.035278630937021,1
1,1,25.0,2.5770010550644096,1
7,1,44.0,3.027058598717153,1
5,1,37.0,3.236332775407686,1
7,0,45.0,3.557560811795245,1
7,0,37.0,3.837036334869834,1
2,1,33.0,2.9333624708824453,1
7,0,37.0,2.9750944345744186,1
7,1,45.0,2.8193570353000017,1
7,1,47.0,3.115578536234165,1
7,0,40.0,3.932121626466199,1
7,1,47.0,3.3144319156568267,1
7,1,40.0,3.5664504166212385,1
7,1,40.0,2.7771002991017055,1
7,1,37.0,2.9211503846118902,1
7,0,32.0,3.6337290822638986,1
7,0,42.0,3.5162496141622084,1
7,0,40.0,3.053583062741933,1
7,1,31.0,3.0777395440819246,1
7,0,38.0,3.4857371472470735,1
7,0,40.0,2.9829439591680513,1
7,0,34.0,3.5614725140571983,1
7,1,32.0,3.5204140978080876,1
7,1,30.0,3.287965632440278,1
7,0,45.0,3.4104235240754215,1
7,0,35.0,3.5059501757981555,1
7,1,37.0,3.2781281573356957,1
7,0,31.0,4.0047479931669585,1
7,1,33.0,2.762440178407302,1
7,1,44.0,3.2546098234069216,1
7,1,42.0,3.249766851655801,1
7,0,43.0,2.829437275365909,1
7,0,38.0,3.770848000289935,1
7,0,34.0,3.2848688231159735,1
7,1,43.0,3.0300817320426203,1
7,1,32.0,3.4270889156450446,0
7,1,50.0,3.1101609403512693,1
7,1,36.0,3.2860185687489936,1
7,0,30.0,3.1070475565185323,1
7,0,41.0,3.414051194899055,1
7,1,30.0,3.01085214809369,0
7,1,40.0,3.3544875463084516,1
7,1,43.0,3.168502861900184,1
7,1,36.0,2.6712226695319856,1
3,1,36.0,2.9205427892674845,0
7,0,45.0,3.2723736025208234,1
7,1,30.0,3.2453462929965977,1
2,0,32.0,3.3057608044176257,0
1,1,42.0,2.661042663126784,0
2,1,42.0,3.3226656623280366,0
7,0,36.0,3.0912283539238374,1
7,0,29.0,3.6711962833329594,0
7,1,36.0,2.8520110052608407,1
2,0,32.0,2.457448767181238,1
7,0,30.0,3.8417152692471515,1
7,1,41.0,2.618524727757305,1
7,1,36.0,2.686315750125169,1
7,1,24.0,2.8856542655312993,1
7,1,34.0,3.2922329922754243,1
7,0,37.0,2.717045317159241,1
2,1,26.0,3.398659530268885,0
7,0,27.0,3.8445631489119934,1
5,1,40.0,3.032003956552317,1
7,1,36.0,2.3005164183998312,1
2,1,33.0,2.09383454465282,1
7,1,41.0,3.8349815513599124,1
7,1,34.0,3.4168361570417343,1
7,1,34.0,3.498804264714863,0
7,1,30.0,2.7753539765418695,1
5,0,32.0,3.5581584572700136,1
1,1,39.0,2.684923104662534,0
7,1,43.0,3.798198983027695,1
7,1,40.0,3.2683356701829855,1
7,1,48.0,2.58866509420181,1
3,1,32.0,3.3221422435177566,1
7,1,34.0,2.769893509737976,1
7,0,42.0,3.6807359320011863,1
1,1,30.0,3.1193871856049267,1
7,1,34.0,3.3720654765672315,1
1,1,28.0,3.067410683082872,1
7,0,38.0,4.025061609972978,0
7,0,40.0,3.140103462581525,0
7,1,39.0,3.6794615610312884,1
7,1,39.0,3.345096641080233,1
7,1,50.0,2.683943404322188,1
7,1,34.0,3.2284334835434985,1
7,1,43.0,3.030595355966081,1
7,1,33.0,3.4281859254817864,1
7,1,38.0,2.633453861043064,1
7,0,41.0,2.68045595362773,0
7,1,40.0,3.161581000913987,1
7,0,31.0,3.585331104635764,1
7,1,40.0,3.9876816661364716,1
7,1,38.0,2.9365364800135,1
7,0,33.0,3.3988910601901927,1
7,1,42.0,3.4454150636764522,1
7,1,42.0,2.596974667351885,1
1,0,34.0,3.536590398524425,0
3,0,26.0,2.899927168238576,0
7,0,35.0,3.1288102763479704,1
7,1,35.0,2.896420379845802,1
7,1,36.0,3.1886927214726555,1
7,0,41.0,3.3604577513381204,1
7,1,33.0,3.2745747581329034,1
7,1,41.0,2.816583910589208,1
7,0,41.0,3.3267794553511734,0
7,1,37.0,3.5326295098205245,1
7,1,29.0,3.375771643531662,0
7,1,30.0,3.4473284627121417,1
7,1,40.0,3.1645202924709395,1
1,1,36.0,2.061200120817227,0
7,1,39.0,3.4929060113458936,1
1,0,42.0,3.587961219054545,1
7,0,30.0,3.0524226547997646,1
7,1,41.0,3.508453424616354,1
7,1,52.0,2.632232867633319,1
2,1,39.0,3.1576068231344823,1
7,1,31.0,3.515760317754617,1
2,1,34.0,3.1316491541852094,1
4,1,23.0,3.8700087704070603,1
7,1,39.0,3.2202248052259628,1
7,1,37.0,3.5143878362917755,1
4,1,35.0,2.2989685737629055,1
7,1,44.0,3.6983584274161716,1
7,1,33.0,3.8165573169963785,1
7,1,33.0,3.803127812370236,0
7,0,47.0,3.5494685323053834,1
7,0,55.0,3.003805516556441,1
1,1,32.0,4.140778981096736,0
7,1,31.0,2.871593484864058,1
7,0,38.0,3.590637489989951,1
7,1,37.0,3.379751126425792,1
7,0,36.0,3.7503347743223103,1
7,1,39.0,3.8685339571091584,1
7,1,32.0,3.339762229139987,0
2,0,37.0,3.440470999339545,0
7,1,29.0,3.1827513000776695,1
7,1,40.0,3.3798920086146147,1
7,1,35.0,3.223075449997282,0
7,1,45.0,2.9523240407876363,1
7,0,44.0,3.2037744057844613,1
7,1,35.0,2.875503491505728,1
7,0,39.0,3.8852853488726944,1
7,1,38.0,3.96738275883801,1
7,1,31.0,3.3672011790788696,1
7,0,42.0,3.9051667822481964,1
3,1,28.0,3.277804972062346,1
7,0,39.0,3.475544501009298,0
7,0,33.0,3.854608507452569,1
7,0,33.0,2.3513486206193868,1
7,1,25.0,3.3441682202733003,1
7,0,37.0,2.5105453655787295,1
7,0,37.0,2.8086272580989498,0
7,0,37.0,3.434967094370686,1
7,0,50.0,3.583064833274564,0
7,1,27.0,2.731471133023739,1
7,0,44.0,3.505438818046558,1
7,1,27.0,3.6528791515144525,1
7,0,33.0,3.0716290528565846,1
7,0,39.0,3.323550466636644,0
7,0,33.0,3.5436936922962854,1
7,1,35.0,2.9438554167517132,1
7,0,37.0,2.9308610251764535,1
7,1,39.0,3.3136991796518664,1
7,0,36.0,3.3745688683805226,1
7,1,44.0,2.9539966642752904,0
7,1,32.0,2.856627938843388,1
7,1,46.0,3.1894680038795067,1
2,1,23.0,3.380663647211552,1
1,0,27.0,2.8890709150360956,1
7,0,39.0,3.4293491787888057,1
7,0,43.0,3.39809252179201,1
7,1,40.0,3.4135166719893286,1
2,1,33.0,1.9600801837862207,0
2,1,31.0,2.638937164596274,0
7,0,31.0,3.1834956515803783,1
7,1,39.0,3.821640142434422,1
7,1,32.0,3.479671131016288,1
7,1,34.0,3.263190192735443,1
7,1,34.0,3.5194878845788216,1
7,0,47.0,4.190659414948504,1
7,1,44.0,3.952639977545485,1
7,1,37.0,2.9434661526811805,1
7,0,41.0,2.409275435661032,0
7,1,37.0,2.7521019079381555,1
7,1,43.0,3.546750144236364,0
2,1,40.0,2.8498607188695053,1
2,1,34.0,3.144735542562685,1
3,0,34.0,3.9797773611215366,1
7,0,32.0,2.960772488051651,1
7,1,39.0,2.8077448180149367,1
7,1,37.0,3.5204140995870534,1
7,1,32.0,3.3212536776558594,1
7,0,40.0,3.2814442105884996,1
7,0,33.0,2.8348401380585657,1
7,0,43.0,2.880733415444473,1
7,1,38.0,3.191715571499951,0
7,0,32.0,3.33367370375592,1
7,1,36.0,3.219398359255193,1
7,1,46.0,3.246038104692572,1
7,0,38.0,3.3446108492970055,1
7,1,31.0,2.7344201975309925,0
7,0,30.0,3.398960674913383,1
7,0,31.0,3.4312353831813653,1
7,1,43.0,4.137516511185758,1
7,0,40.0,2.903749372671106,1
7,0,46.0,2.9685171614836983,1
7,1,46.0,3.060470824112429,1
7,0,53.0,3.163344792432159,1
7,1,32.0,3.417476836652974,1
7,1,33.0,2.7316340013200717,1
7,1,31.0,3.2996229641376575,1
7,1,45.0,3.1561979904299267,1
7,0,27.0,3.1195290198871493,1
7,1,41.0,3.090741507331041,0
2,0,32.0,2.7439535286807137,1
7,0,50.0,3.494980157518339,1
1,1,29.0,2.9725228223089633,0
7,0,35.0,3.9118118752535302,1
7,1,43.0,3.4477410272260887,0
2,1,40.0,2.626083920755509,1
1,1,30.0,2.4139014824871996,1
7,1,28.0,3.158481354921986,1
7,1,38.0,3.6079668153958386,1
7,1,37.0,2.9305313525046506,1
7,1,44.0,3.513708081399079,1
7,1,34.0,3.259391321356016,1
7,1,29.0,3.4901112049363703,1
7,0,44.0,2.7927479464641003,1
7,0,41.0,3.366922919761239,1
7,1,40.0,2.808437987379116,1
7,1,45.0,3.4389763360680714,0
7,0,41.0,3.4833093515187183,1
7,1,39.0,3.2199587635599753,1
7,1,41.0,2.5206002944325316,1
7,0,49.0,3.5706998150509937,1
3,0,35.0,3.707148764344094,1
7,1,37.0,2.8455811355375698,1
6,1,34.0,2.3993687437318982,1
7,1,34.0,2.6850203387252467,1
7,1,30.0,4.096289689692626,1
7,1,34.0,3.221202176058693,1
7,1,40.0,3.694810215162403,1
2,1,32.0,3.3992533256180497,1
7,0,43.0,3.1768134366789216,1
7,0,32.0,3.281097040475089,0
3,1,35.0,1.7081761182065474,1
7,1,44.0,3.4965646141571343,1
7,0,34.0,3.4630088166341575,1
7,1,41.0,3.3620679381562706,0
7,1,39.0,3.107680246457476,1
7,1,39.0,4.0424336787466055,1
7,1,36.0,3.725317826602281,1
7,1,34.0,2.2502865621800243,1
7,0,40.0,3.533173712583213,1
7,0,45.0,3.6052418677236866,1
3,1,35.0,3.0631976766877407,1
7,0,43.0,2.7694410985515296,1
7,1,34.0,3.598082208163065,1
7,1,35.0,2.8133319709752476,1
7,1,33.0,3.62051273107812,1
7,1,39.0,3.479924472578751,1
7,1,49.0,2.5674247149894005,1
5,0,37.0,3.487193623964399,1
5,1,36.0,3.0653935624656166,0
7,1,33.0,3.224619805544577,1
7,0,40.0,3.323772354223035,1
5,0,41.0,3.8888627399538507,1
7,1,35.0,3.658331173460166,1
7,1,34.0,3.1436069535552327,1
7,1,38.0,3.5556775140782158,1
7,1,39.0,2.7589607225280766,1
7,0,38.0,2.512155815101706,1
7,1,37.0,3.2714205409094568,1
4,1,37.0,2.8127384716330575,1
3,1,40.0,3.5511365688730767,1
7,1,39.0,3.089169723684008,1
7,0,34.0,3.361130657258989,0
2,1,31.0,3.636495020811796,1
7,1,38.0,2.6552428092497378,1
7,1,43.0,3.0860560931540912,1
7,0,33.0,2.809353033114427,1
7,1,37.0,3.0238222295864485,1
7,0,40.0,3.661560883805694,1
7,0,36.0,3.422112246206074,1
7,0,45.0,3.5447991861050183,1
7,1,53.0,3.2300958347238176,1
7,0,54.0,3.449728477093497,1
7,1,45.0,2.9255659110672823,1
7,0,42.0,2.874118229589025,1
7,0,45.0,3.435263082703606,0
2,0,33.0,2.085302814042782,1
7,0,46.0,2.79896004654247,1
7,0,44.0,3.595337815274265,0
7,1,29.0,2.6726073234436942,1
7,1,40.0,3.2157756057888074,1
1,0,26.0,3.430267734801554,1
7,0,32.0,3.366252319581097,0
7,0,50.0,2.8806206411526585,1
2,0,37.0,2.931324340613749,1
7,1,34.0,3.1247698603261638,1
7,0,30.0,3.0415453392443736,1
7,0,37.0,2.414605222187692,0
3,1,25.0,3.3216337674792302,0
7,1,42.0,3.7280798917335156,1
2,1,37.0,3.1166098787028402,1
7,0,47.0,3.317380212816365,1
7,1,50.0,3.0423249209905525,1
7,0,41.0,3.760787550429915,1
3,0,27.0,3.194891106584777,1
7,1,39.0,3.3665004344586693,1
7,1,44.0,3.704691453096129,1
2,0,34.0,3.375188984167299,0
7,1,36.0,2.9990643583615877,0
7,1,43.0,2.9574800891349766,1
1,1,28.0,3.259063867911673,1
7,1,37.0,3.736904133092975,1
7,1,39.0,3.493015836492057,1
7,0,35.0,3.2480092480231058,1
7,0,36.0,2.758303748577645,1
7,1,31.0,3.6272087386086973,1
7,1,26.0,3.720898364586561,1
4,1,35.0,3.5439085841535682,1
7,0,36.0,3.1635802930089505,1
7,1,36.0,3.005330160694045,1
7,1,33.0,2.9865287337296325,1
7,0,35.0,3.2178016669742653,1
1,1,24.0,3.048544482943791,1
7,1,34.0,2.489205245386449,1
7,1,34.0,3.4342185669175693,1
1,0,32.0,3.102673945319073,1
7,1,33.0,2.8164676182200763,1
2,0,36.0,2.587810518025737,0
7,1,36.0,3.4090950113977763,1
3,1,35.0,3.538787676964466,1
7,1,40.0,3.0269365382098234,1
7,1,40.0,3.443029036339907,1
7,0,32.0,2.2246051345938875,1
7,1,37.0,3.2738981614983578,1
1,1,35.0,2.702250176327835,1
7,1,33.0,2.621216010328933,1
7,1,32.0,3.012067868639326,1
7,0,43.0,3.556285665915508,1
7,1,42.0,2.759916955160978,1
7,0,48.0,3.1707724045928156,1
7,1,35.0,3.294352765865123,1
7,1,49.0,3.1971901039699504,1
7,1,29.0,3.2925750207808484,1
7,0,40.0,2.870347562521748,1
7,1,36.0,3.111489711389632,1
7,1,30.0,3.0980280969350633,1
7,0,39.0,3.0695993478007964,1
7,0,32.0,2.3226603261805754,1
7,1,39.0,3.587366620024081,1
7,0,37.0,3.331470050186356,1
7,1,39.0,2.575290638420764,1
7,1,43.0,2.857802701640339,1
7,1,49.0,2.95472781729843,1
7,1,33.0,3.9939794477269124,1
7,0,44.0,3.850731325128665,1
7,0,27.0,3.329426888000405,1
7,1,40.0,3.5752110911988932,1
1,0,34.0,3.3727824462270206,1
7,0,35.0,3.1497114406990105,1
2,1,35.0,2.5940513416424933,0
2,1,36.0,3.198508203959817,1
2,1,34.0,2.0073642911738765,1
7,1,40.0,3.2860691254382846,1
7,1,44.0,3.015071180482277,1
7,1,34.0,4.050199696889364,1
7,1,43.0,3.359643333932228,0
7,1,44.0,2.10532524167916,1
7,1,51.0,3.2964184959212415,1
2,1,26.0,3.1278419127051085,0
2,1,38.0,3.3437066990047812,1
7,0,31.0,3.229311157253465,1
7,1,46.0,3.3984182394836315,1
7,1,45.0,3.2497173039389016,1
7,0,38.0,3.4083587017423973,1
7,0,33.0,3.5061932147449353,1
7,0,40.0,3.41922955644843,0
2,1,46.0,2.66924444828802,1
7,1,28.0,2.910693156839486,1
3,0,36.0,3.101349161637022,1
5,1,30.0,3.0823548953069766,1
7,1,48.0,3.512982509542526,1
4,1,36.0,2.9075768196209713,1
7,1,37.0,2.6167922087324804,1
7,1,34.0,2.771182060170595,1
7,0,40.0,3.0896797102671716,1
7,1,31.0,2.918543457308137,1
7,0,42.0,3.5683126254559023,1
7,0,24.0,3.2097696017264394,1
7,1,35.0,2.4151527246122124,1
7,0,39.0,3.751677237009774,1
7,1,31.0,3.1503868221571363,1
1,0,31.0,3.1164095884111616,1
7,1,43.0,2.6560156821422654,1
7,0,36.0,3.506182333864614,1
7,1,41.0,3.728893755435008,1
7,0,32.0,2.4570180152673924,1
7,0,38.0,3.5412450224337295,1
7,1,47.0,3.7377679557361416,1
7,1,40.0,2.8696615900675173,1
1,1,29.0,3.01771899855984,1
7,1,35.0,3.0918638519670507,1
7,0,26.0,3.126103495311631,1
1,0,26.0,2.932249781746484,0
7,1,29.0,3.1290450851286855,1
7,0,34.0,4.1463898790218,1
7,1,43.0,2.5106456367490475,1
7,1,52.0,3.8395667829727165,1
7,1,36.0,3.255799684819893,1
2,0,40.0,2.3869205125520523,1
7,1,34.0,3.4367167784899046,1
7,1,38.0,2.330195928951236,0
7,0,34.0,2.647339359105739,1
7,0,43.0,3.183249205014566,1
7,1,30.0,3.497426528421765,1
7,1,47.0,3.438875303557762,0
7,1,36.0,2.71962848092884,1
1,1,31.0,3.447654884618922,1
5,0,33.0,3.1001947455774346,1
7,1,35.0,3.211926466321655,1
7,0,35.0,3.5417609688846583,1
7,0,35.0,2.907983692488856,1
7,1,47.0,3.895029611123422,1
7,1,46.0,2.8907939303069736,0
7,1,34.0,3.2508586979156906,1
7,1,38.0,3.3021116205934233,1
7,1,33.0,3.531957741984813,1
5,0,24.0,3.209406072581468,1
7,0,33.0,3.4606155407612844,1
0,1,27.0,2.503927200594842,0
7,1,46.0,2.9798303959318715,1
7,1,41.0,3.3447681963495413,1
7,0,31.0,3.2484579889320955,1
7,1,36.0,3.7561961039079623,1
7,1,34.0,3.4224283435011498,1
7,1,25.0,3.372048714153705,1
7,1,27.0,2.295697358286577,1
7,0,17.0,2.8982085666227757,1
7,1,43.0,3.450111707851352,1
7,0,37.0,3.0672266781116897,1
7,0,37.0,3.779399052567859,1
3,1,25.0,3.5267117868023403,1
7,0,40.0,3.2845403547979966,1
7,0,27.0,4.383168148256268,1
7,0,52.0,3.0859545623078177,1
7,1,38.0,3.835855640502435,1
7,1,32.0,2.5374177480023117,1
7,1,51.0,2.6842549394773965,0
7,0,28.0,2.5210601355605835,1
7,1,40.0,3.582130980079864,1
7,0,41.0,3.1624063089089174,1
7,1,39.0,3.1342412903305505,1
7,0,31.0,3.0349656275866677,1
7,1,38.0,3.8918575858304316,1
7,1,39.0,3.6493711701004923,1
7,1,39.0,3.0606766190007653,1
7,1,39.0,3.5299167666458953,1
7,1,35.0,3.5093116589675386,0
7,1,46.0,2.7250331143861892,1
7,1,32.0,2.28414669632398,1
7,1,35.0,3.153119664815603,1
7,1,29.0,2.7356914766046345,1
7,0,31.0,3.33745941287673,1
7,0,41.0,3.2102399266435397,1
1,0,36.0,3.351167970336276,1
7,1,43.0,2.965245883118214,1
4,0,33.0,4.350915705557754,1
7,0,47.0,3.0733833052787243,1
3,1,32.0,3.0277895911724984,0
7,1,24.0,2.3730146254503146,1
7,0,43.0,4.0018793563583,1
4,1,37.0,3.2483644641088345,1
7,1,27.0,3.3330151076140044,1
7,1,32.0,3.4079855119616544,1
1,0,33.0,3.613202007465492,1
7,1,37.0,3.1004116445618846,0
7,1,34.0,2.767430504990174,0
7,1,39.0,3.4755596704763247,1
7,1,28.0,2.9162656321947247,1
7,0,36.0,3.645306100568537,1
4,0,34.0,3.6268346279552857,1
7,0,42.0,3.2856823629689855,0
7,1,35.0,2.6773737543956546,1
7,0,33.0,3.298935110961127,1
7,1,31.0,3.0919159587895297,1
7,1,32.0,2.881419404684863,1
7,1,31.0,4.0247056018724585,1
7,1,49.0,3.9063890762878892,1
7,0,36.0,3.3872194454702376,1
7,1,27.0,3.0859270798569454,1
7,1,39.0,2.6636899344586022,1
4,1,34.0,3.505264815703344,1
2,0,39.0,2.684499557300425,1
7,0,42.0,3.1424518891078463,1
7,1,33.0,3.3827978325091532,1
1,1,33.0,2.142753451945339,0
7,0,33.0,3.1193865533880563,1
7,1,32.0,3.2227518210288273,1
7,1,35.0,3.3747350220227887,1
7,1,31.0,2.949541881862001,1
7,0,33.0,4.0821667436880364,1
7,1,47.0,2.6700401694327747,1
4,1,40.0,2.7410912259150453,1
7,1,48.0,3.2383157733798043,1
7,0,38.0,4.418627760969674,1
7,1,32.0,3.008880805609905,1
7,0,37.0,3.9400361638072923,1
7,1,43.0,2.423977389513638,1
7,1,43.0,3.463563072620752,1
7,1,37.0,3.8835312571027223,1
7,1,34.0,2.979523204406381,1
7,0,38.0,4.1490152444655095,1
7,0,48.0,3.760291164955327,1
7,0,40.0,3.0513892057806657,1
7,1,27.0,3.070665435332255,0
3,1,36.0,3.308882475485807,0
7,0,31.0,3.112369531475796,1
7,0,31.0,3.804332283589746,1
7,1,41.0,2.722837302273775,0
4,0,30.0,3.385513587226881,1
7,1,45.0,2.4675701669642622,1
7,0,37.0,3.80989327011766,1
7,0,34.0,3.127117993194811,1
7,1,35.0,2.961140587387492,1
7,1,30.0,3.398518076831148,1
7,0,37.0,3.7355932801735117,1
7,0,34.0,3.8397116347755085,1
7,1,45.0,3.4661596978728437,1
7,1,56.0,2.8601148834397,1
7,1,31.0,2.8444671335386538,1
7,0,43.0,2.7681743587432255,1
7,1,37.0,3.6113667041697783,1
7,0,33.0,3.213508658244309,1
1,0,41.0,3.6646160893449276,1
7,1,39.0,3.1237292166155965,1
7,1,43.0,3.2231318837978513,1
7,1,34.0,3.7878493165482183,1
7,1,39.0,2.9538934891734,1
7,1,43.0,2.6472887059152588,1
7,1,45.0,3.229155026404056,1
7,1,35.0,3.1806645531400006,1
7,0,40.0,3.367589947112133,1
2,0,29.0,3.309073054827026,1
7,0,43.0,2.952650006842549,1
1,1,31.0,3.4086778412765772,1
7,1,39.0,3.5203940936916753,0
6,1,32.0,2.9937761965786733,1
7,0,24.0,3.5530187675268365,1
7,1,43.0,3.6176487198136678,1
7,1,39.0,3.7197856472035866,1
7,0,38.0,3.4914074281254237,1
7,0,51.0,3.4106122290000265,1
7,1,35.0,2.811892213441139,1
7,1,43.0,3.4886104798904674,1
7,1,39.0,3.5944075731837386,1
7,0,46.0,3.240879070115887,1
7,1,35.0,3.080191733544082,1
7,1,42.0,2.6263726900312867,1
7,1,38.0,3.07280156108858,1
7,1,41.0,3.3020966425354534,1
7,0,41.0,4.154779703342572,1
2,0,28.0,2.9238212735255433,1
7,0,45.0,3.3506730830558262,1
7,1,40.0,3.234315623912826,1
7,1,35.0,3.6812667355821818,1
7,0,39.0,2.7088822952615157,1
1,1,43.0,3.3930507672350103,1
7,1,32.0,2.8883011943289856,0
7,1,41.0,3.0927986013371105,1
7,1,40.0,3.3678314651928507,1
7,0,38.0,3.084312329002298,1
7,1,43.0,2.291479207817948,1
7,1,33.0,3.6883857696095816,1
3,1,39.0,3.6021616606347022,1
7,0,44.0,3.099105789805451,1
7,1,38.0,3.3195575330000815,1
7,0,53.0,2.6638032454411107,1
7,1,24.0,3.007252486303654,1
7,1,43.0,2.8841979424330937,1
7,1,38.0,3.814452089289432,1
7,0,44.0,3.9676187941479215,1
7,1,46.0,2.514601775094566,1
7,1,38.0,3.605712442999633,1
7,0,25.0,2.984753947326472,1
7,1,39.0,2.832484699335106,1
1,0,30.0,3.9103052778653833,1
7,1,29.0,2.6674103851441737,1
7,1,39.0,3.1589469025603947,1
7,1,34.0,3.0492240298203934,1
4,1,33.0,2.993743823623609,1
7,0,42.0,3.40822002264061,1
7,0,25.0,2.819900138568134,1
7,1,48.0,3.2653732897067993,1
7,1,48.0,3.031411453505528,1
7,0,36.0,3.2181975623448724,1
